"No.","Time","Source","Destination","Protocol","Length","Info"
"318","4.342195313","192.168.100.10","192.168.100.11","TCP","66","7777  >  33092 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=3054228200 TSecr=2230219543"
"319","4.342419143","192.168.100.11","192.168.100.10","TCP","66","33092  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=2230219544 TSecr=3054228200"
"320","4.342419360","192.168.100.11","192.168.100.10","TCP","66","33092  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=2230219544 TSecr=3054228200"
"321","4.424368096","192.168.100.12","192.168.100.10","TCP","74","36606  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=412257620 TSecr=0 WS=128"
"322","4.424405864","192.168.100.10","192.168.100.12","TCP","74","7777  >  36606 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=4011350426 TSecr=412257620 WS=512"
"323","4.425014825","192.168.100.12","192.168.100.10","TCP","66","36606  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=412257621 TSecr=4011350426"
"324","4.425016664","192.168.100.12","192.168.100.10","TCP","90","36606  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=412257621 TSecr=4011350426"
"325","4.425079897","192.168.100.10","192.168.100.12","TCP","66","7777  >  36606 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=4011350427 TSecr=412257621"
"326","4.425131212","192.168.100.12","192.168.100.10","TCP","66","36606  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=412257621 TSecr=4011350426"
"327","4.426101980","192.168.100.10","192.168.100.12","TCP","74","7777  >  36606 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=4011350428 TSecr=412257621"
"328","4.426203754","192.168.100.10","192.168.100.12","TCP","66","7777  >  36606 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=4011350428 TSecr=412257621"
"329","4.426905870","192.168.100.12","192.168.100.10","TCP","66","36606  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=412257623 TSecr=4011350428"
"330","4.426906082","192.168.100.12","192.168.100.10","TCP","66","36606  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=412257623 TSecr=4011350428"
"331","4.438122456","192.168.100.15","192.168.100.10","TCP","74","49590  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3105163696 TSecr=0 WS=128"
"332","4.438151601","192.168.100.10","192.168.100.15","TCP","74","7777  >  49590 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=157267257 TSecr=3105163696 WS=512"
"333","4.438704857","192.168.100.15","192.168.100.10","TCP","66","49590  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3105163697 TSecr=157267257"
"334","4.438854759","192.168.100.15","192.168.100.10","TCP","90","49590  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=3105163697 TSecr=157267257"
"335","4.438854875","192.168.100.15","192.168.100.10","TCP","66","49590  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=3105163697 TSecr=157267257"
"336","4.438908791","192.168.100.10","192.168.100.15","TCP","66","7777  >  49590 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=157267258 TSecr=3105163697"
"337","4.439333616","192.168.100.10","192.168.100.15","TCP","74","7777  >  49590 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=157267258 TSecr=3105163697"
"338","4.439504531","192.168.100.10","192.168.100.15","TCP","66","7777  >  49590 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=157267258 TSecr=3105163697"
"339","4.439796091","192.168.100.15","192.168.100.10","TCP","66","49590  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=3105163698 TSecr=157267258"
"340","4.439796406","192.168.100.15","192.168.100.10","TCP","66","49590  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=3105163698 TSecr=157267258"
"341","4.528350264","192.168.100.14","192.168.100.10","TCP","74","53098  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3424964499 TSecr=0 WS=128"
"342","4.528373970","192.168.100.10","192.168.100.14","TCP","74","7777  >  53098 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1739821702 TSecr=3424964499 WS=512"
"343","4.528614738","192.168.100.14","192.168.100.10","TCP","66","53098  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3424964499 TSecr=1739821702"
"344","4.528768785","192.168.100.14","192.168.100.10","TCP","90","53098  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=3424964499 TSecr=1739821702"
"345","4.528768901","192.168.100.14","192.168.100.10","TCP","66","53098  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=3424964500 TSecr=1739821702"
"346","4.528801402","192.168.100.10","192.168.100.14","TCP","66","7777  >  53098 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=1739821702 TSecr=3424964499"
"347","4.529163461","192.168.100.10","192.168.100.14","TCP","74","7777  >  53098 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=1739821703 TSecr=3424964500"
"348","4.529264763","192.168.100.10","192.168.100.14","TCP","66","7777  >  53098 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=1739821703 TSecr=3424964500"
"349","4.529368990","192.168.100.14","192.168.100.10","TCP","66","53098  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=3424964500 TSecr=1739821703"
"350","4.529387076","192.168.100.14","192.168.100.10","TCP","66","53098  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=3424964500 TSecr=1739821703"
"351","4.539783410","192.168.100.13","192.168.100.10","TCP","74","43582  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1725361886 TSecr=0 WS=128"
"352","4.539838804","192.168.100.10","192.168.100.13","TCP","74","7777  >  43582 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2451797996 TSecr=1725361886 WS=512"
"353","4.540142301","192.168.100.13","192.168.100.10","TCP","66","43582  >  7777 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1725361887 TSecr=2451797996"
"354","4.540309578","192.168.100.13","192.168.100.10","TCP","90","43582  >  7777 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=24 TSval=1725361887 TSecr=2451797996"
"355","4.540309626","192.168.100.13","192.168.100.10","TCP","66","43582  >  7777 [FIN, ACK] Seq=25 Ack=1 Win=64256 Len=0 TSval=1725361887 TSecr=2451797996"
"356","4.540321716","192.168.100.10","192.168.100.13","TCP","66","7777  >  43582 [ACK] Seq=1 Ack=25 Win=65536 Len=0 TSval=2451797997 TSecr=1725361887"
"357","4.540781458","192.168.100.10","192.168.100.13","TCP","74","7777  >  43582 [PSH, ACK] Seq=1 Ack=26 Win=65536 Len=8 TSval=2451797997 TSecr=1725361887"
"358","4.540874351","192.168.100.10","192.168.100.13","TCP","66","7777  >  43582 [FIN, ACK] Seq=9 Ack=26 Win=65536 Len=0 TSval=2451797998 TSecr=1725361887"
"359","4.541051052","192.168.100.13","192.168.100.10","TCP","66","43582  >  7777 [ACK] Seq=26 Ack=9 Win=64256 Len=0 TSval=1725361888 TSecr=2451797997"
"360","4.541051106","192.168.100.13","192.168.100.10","TCP","66","43582  >  7777 [ACK] Seq=26 Ack=10 Win=64256 Len=0 TSval=1725361888 TSecr=2451797998"
