"No.","Time","Source","Destination","Protocol","Length","Info"
"183","1.179789081","192.168.100.12","192.168.100.13","TCP","66","42982  >  9999 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=637528537 TSecr=1802649653"
"184","1.180201552","192.168.100.12","192.168.100.13","TCP","3706","42982  >  9999 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=3640 TSval=637528537 TSecr=1802649653"
"185","1.180201704","192.168.100.12","192.168.100.13","TCP","66","42982  >  9999 [FIN, ACK] Seq=3641 Ack=1 Win=64256 Len=0 TSval=637528537 TSecr=1802649653"
"186","1.180201736","192.168.100.13","192.168.100.12","TCP","66","9999  >  42982 [ACK] Seq=1 Ack=3641 Win=64128 Len=0 TSval=1802649654 TSecr=637528537"
"187","1.183559053","192.168.100.13","192.168.100.12","TCP","66","9999  >  42982 [FIN, ACK] Seq=1 Ack=3642 Win=64128 Len=0 TSval=1802649657 TSecr=637528537"
"188","1.183600187","192.168.100.12","192.168.100.13","TCP","66","42982  >  9999 [ACK] Seq=3642 Ack=2 Win=64256 Len=0 TSval=637528541 TSecr=1802649657"
"189","1.192414697","192.168.100.13","192.168.100.10","TCP","74","46686  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1724918369 TSecr=0 WS=128"
"190","1.192850487","192.168.100.10","192.168.100.13","TCP","74","8888  >  46686 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2451354480 TSecr=1724918369 WS=512"
"191","1.193067227","192.168.100.13","192.168.100.10","TCP","66","46686  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1724918370 TSecr=2451354480"
"192","1.193411122","192.168.100.13","192.168.100.10","TCP","283","46686  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=217 TSval=1724918370 TSecr=2451354480"
"193","1.193411305","192.168.100.13","192.168.100.10","TCP","66","46686  >  8888 [FIN, ACK] Seq=218 Ack=1 Win=64256 Len=0 TSval=1724918370 TSecr=2451354480"
"194","1.193426217","192.168.100.10","192.168.100.13","TCP","66","8888  >  46686 [ACK] Seq=1 Ack=218 Win=65024 Len=0 TSval=2451354480 TSecr=1724918370"
"195","1.193505124","192.168.100.10","192.168.100.13","TCP","66","8888  >  46686 [FIN, ACK] Seq=1 Ack=219 Win=65024 Len=0 TSval=2451354480 TSecr=1724918370"
"196","1.193586732","192.168.100.13","192.168.100.10","TCP","66","46686  >  8888 [ACK] Seq=219 Ack=2 Win=64256 Len=0 TSval=1724918370 TSecr=2451354480"
"197","1.231398895","VMware_48:a5:6d","Broadcast","ARP","60","Who has 192.168.100.14? Tell 192.168.100.12"
"198","1.231593476","VMware_ed:58:af","VMware_48:a5:6d","ARP","60","192.168.100.14 is at 00:0c:29:ed:58:af"
"199","1.243185789","192.168.100.12","192.168.100.14","TCP","60","51721  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"200","1.243186619","192.168.100.12","192.168.100.14","TCP","60","51721  >  443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"201","1.243186786","192.168.100.12","192.168.100.14","TCP","60","51721  >  22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"202","1.243186825","192.168.100.12","192.168.100.14","TCP","60","51721  >  21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"203","1.243274512","192.168.100.12","192.168.100.14","TCP","60","51721  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"204","1.243274698","192.168.100.12","192.168.100.14","TCP","60","51721  >  8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"205","1.243274751","192.168.100.14","192.168.100.12","TCP","60","3306  >  51721 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"206","1.243555677","192.168.100.12","192.168.100.14","TCP","60","51721  >  3306 [RST] Seq=1 Win=0 Len=0"
"207","1.243884016","192.168.100.14","192.168.100.12","TCP","60","443  >  51721 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"208","1.243937261","192.168.100.14","192.168.100.12","TCP","60","22  >  51721 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"209","1.243937328","192.168.100.14","192.168.100.12","TCP","60","21  >  51721 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"210","1.243937362","192.168.100.12","192.168.100.14","TCP","60","51721  >  443 [RST] Seq=1 Win=0 Len=0"
"211","1.243965917","192.168.100.14","192.168.100.12","TCP","60","80  >  51721 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"212","1.243980521","192.168.100.12","192.168.100.14","TCP","60","51721  >  22 [RST] Seq=1 Win=0 Len=0"
"213","1.243980566","192.168.100.12","192.168.100.14","TCP","60","51721  >  21 [RST] Seq=1 Win=0 Len=0"
"214","1.244058145","192.168.100.12","192.168.100.14","TCP","60","51721  >  80 [RST] Seq=1 Win=0 Len=0"
"215","1.244684572","192.168.100.14","192.168.100.12","TCP","60","8080  >  51721 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"216","1.244725945","192.168.100.12","192.168.100.14","TCP","60","51721  >  8080 [RST] Seq=1 Win=0 Len=0"
"217","1.264518578","192.168.100.12","192.168.100.14","TCP","74","59142  >  9999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3839050515 TSecr=0 WS=128"
"218","1.264694904","192.168.100.14","192.168.100.12","TCP","74","9999  >  59142 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1645753887 TSecr=3839050515 WS=128"
"219","1.264958671","192.168.100.12","192.168.100.14","TCP","66","59142  >  9999 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3839050515 TSecr=1645753887"
"220","1.264958841","192.168.100.12","192.168.100.14","TCP","3724","59142  >  9999 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=3658 TSval=3839050515 TSecr=1645753887"
"221","1.264986311","192.168.100.12","192.168.100.14","TCP","66","59142  >  9999 [FIN, ACK] Seq=3659 Ack=1 Win=64256 Len=0 TSval=3839050515 TSecr=1645753887"
"222","1.265095392","192.168.100.14","192.168.100.12","TCP","66","9999  >  59142 [ACK] Seq=1 Ack=3659 Win=64128 Len=0 TSval=1645753887 TSecr=3839050515"
"223","1.329512073","192.168.100.14","192.168.100.12","TCP","66","9999  >  59142 [ACK] Seq=1 Ack=3660 Win=64128 Len=0 TSval=1645753951 TSecr=3839050515"
"224","1.329513022","192.168.100.14","192.168.100.12","TCP","66","9999  >  59142 [FIN, ACK] Seq=1 Ack=3660 Win=64128 Len=0 TSval=1645753951 TSecr=3839050515"
"225","1.329553671","192.168.100.12","192.168.100.14","TCP","66","59142  >  9999 [ACK] Seq=3660 Ack=2 Win=64256 Len=0 TSval=3839050580 TSecr=1645753951"
"226","1.332460476","192.168.100.14","192.168.100.10","TCP","74","49726  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3424521133 TSecr=0 WS=128"
"227","1.332525194","192.168.100.10","192.168.100.14","TCP","74","8888  >  49726 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1739378336 TSecr=3424521133 WS=512"
"228","1.332795682","192.168.100.14","192.168.100.10","TCP","66","49726  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3424521134 TSecr=1739378336"
"229","1.334077357","192.168.100.14","192.168.100.10","TCP","301","49726  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=235 TSval=3424521134 TSecr=1739378336"
"230","1.334125282","192.168.100.10","192.168.100.14","TCP","66","8888  >  49726 [ACK] Seq=1 Ack=236 Win=65024 Len=0 TSval=1739378338 TSecr=3424521134"
"231","1.334350572","192.168.100.14","192.168.100.10","TCP","66","49726  >  8888 [FIN, ACK] Seq=236 Ack=1 Win=64256 Len=0 TSval=3424521135 TSecr=1739378336"
"232","1.334518337","192.168.100.10","192.168.100.14","TCP","66","8888  >  49726 [FIN, ACK] Seq=1 Ack=237 Win=65024 Len=0 TSval=1739378338 TSecr=3424521135"
"233","1.335091407","192.168.100.14","192.168.100.10","TCP","66","49726  >  8888 [ACK] Seq=237 Ack=2 Win=64256 Len=0 TSval=3424521136 TSecr=1739378338"
"234","1.424460503","VMware_50:3b:75","Broadcast","ARP","60","Who has 192.168.100.14? Tell 192.168.100.13"
"235","1.424661829","VMware_ed:58:af","VMware_50:3b:75","ARP","60","192.168.100.14 is at 00:0c:29:ed:58:af"
"236","1.460711877","VMware_50:3b:75","Broadcast","ARP","60","Who has 192.168.100.15? Tell 192.168.100.13"
"237","1.460774403","VMware_59:33:4b","VMware_50:3b:75","ARP","60","192.168.100.15 is at 00:0c:29:59:33:4b"
"238","1.516068910","VMware_50:3b:75","Broadcast","ARP","60","Who has 192.168.100.14? Tell 192.168.100.13"
"239","1.516309300","VMware_ed:58:af","VMware_50:3b:75","ARP","60","192.168.100.14 is at 00:0c:29:ed:58:af"
"240","1.526046719","VMware_ed:58:af","Broadcast","ARP","60","Who has 192.168.100.15? Tell 192.168.100.14"
"241","1.526272226","VMware_59:33:4b","VMware_ed:58:af","ARP","60","192.168.100.15 is at 00:0c:29:59:33:4b"
"242","1.527697767","192.168.100.13","192.168.100.14","TCP","60","48957  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"243","1.527698050","192.168.100.13","192.168.100.14","TCP","60","48957  >  22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"244","1.527698079","192.168.100.13","192.168.100.14","TCP","60","48957  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"245","1.527698110","192.168.100.13","192.168.100.14","TCP","60","48957  >  21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"246","1.527698139","192.168.100.13","192.168.100.14","TCP","60","48957  >  8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"247","1.527698168","192.168.100.13","192.168.100.14","TCP","60","48957  >  443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"248","1.527865265","192.168.100.14","192.168.100.13","TCP","60","3306  >  48957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"249","1.527865509","192.168.100.14","192.168.100.13","TCP","60","22  >  48957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"250","1.527865542","192.168.100.14","192.168.100.13","TCP","60","80  >  48957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"251","1.528115132","192.168.100.14","192.168.100.13","TCP","60","21  >  48957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"252","1.528115294","192.168.100.14","192.168.100.13","TCP","60","8080  >  48957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"253","1.528115327","192.168.100.14","192.168.100.13","TCP","60","443  >  48957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"254","1.528115361","192.168.100.13","192.168.100.14","TCP","60","48957  >  3306 [RST] Seq=1 Win=0 Len=0"
"255","1.528115393","192.168.100.13","192.168.100.14","TCP","60","48957  >  22 [RST] Seq=1 Win=0 Len=0"
"256","1.528115426","192.168.100.13","192.168.100.14","TCP","60","48957  >  80 [RST] Seq=1 Win=0 Len=0"
"257","1.528115460","192.168.100.13","192.168.100.14","TCP","60","48957  >  21 [RST] Seq=1 Win=0 Len=0"
"258","1.528115493","192.168.100.13","192.168.100.14","TCP","60","48957  >  8080 [RST] Seq=1 Win=0 Len=0"
"259","1.528123552","192.168.100.13","192.168.100.14","TCP","60","48957  >  443 [RST] Seq=1 Win=0 Len=0"
"260","1.556056458","192.168.100.13","192.168.100.14","TCP","74","39932  >  9999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=390523396 TSecr=0 WS=128"
"261","1.556247711","192.168.100.14","192.168.100.13","TCP","74","9999  >  39932 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=3446673544 TSecr=390523396 WS=128"
"262","1.556389392","192.168.100.13","192.168.100.14","TCP","66","39932  >  9999 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=390523396 TSecr=3446673544"
"263","1.557173252","192.168.100.13","192.168.100.14","TCP","3706","39932  >  9999 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=3640 TSval=390523396 TSecr=3446673544"
"264","1.557301820","192.168.100.14","192.168.100.13","TCP","66","9999  >  39932 [ACK] Seq=1 Ack=3641 Win=64128 Len=0 TSval=3446673545 TSecr=390523396"
"265","1.557463746","192.168.100.13","192.168.100.14","TCP","66","39932  >  9999 [FIN, ACK] Seq=3641 Ack=1 Win=64256 Len=0 TSval=390523397 TSecr=3446673545"
"266","1.560212917","192.168.100.14","192.168.100.13","TCP","66","9999  >  39932 [FIN, ACK] Seq=1 Ack=3642 Win=64128 Len=0 TSval=3446673548 TSecr=390523397"
"267","1.560296512","192.168.100.13","192.168.100.14","TCP","66","39932  >  9999 [ACK] Seq=3642 Ack=2 Win=64256 Len=0 TSval=390523400 TSecr=3446673548"
"268","1.567778445","192.168.100.14","192.168.100.10","TCP","74","49728  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3424521368 TSecr=0 WS=128"
"269","1.567865162","192.168.100.10","192.168.100.14","TCP","74","8888  >  49728 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1739378572 TSecr=3424521368 WS=512"
"270","1.568188483","192.168.100.14","192.168.100.10","TCP","66","49728  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3424521369 TSecr=1739378572"
"271","1.575837740","192.168.100.14","192.168.100.10","TCP","283","49728  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=217 TSval=3424521376 TSecr=1739378572"
"272","1.575838262","192.168.100.14","192.168.100.10","TCP","66","49728  >  8888 [FIN, ACK] Seq=218 Ack=1 Win=64256 Len=0 TSval=3424521377 TSecr=1739378572"
"273","1.575913841","192.168.100.10","192.168.100.14","TCP","66","8888  >  49728 [ACK] Seq=1 Ack=218 Win=65024 Len=0 TSval=1739378580 TSecr=3424521376"
"274","1.576087585","192.168.100.10","192.168.100.14","TCP","66","8888  >  49728 [FIN, ACK] Seq=1 Ack=219 Win=65024 Len=0 TSval=1739378580 TSecr=3424521377"
"275","1.576286883","192.168.100.14","192.168.100.10","TCP","66","49728  >  8888 [ACK] Seq=219 Ack=2 Win=64256 Len=0 TSval=3424521377 TSecr=1739378580"
"276","1.599137173","VMware_50:3b:75","Broadcast","ARP","60","Who has 192.168.100.15? Tell 192.168.100.13"
"277","1.599315121","VMware_59:33:4b","VMware_50:3b:75","ARP","60","192.168.100.15 is at 00:0c:29:59:33:4b"
"278","1.610457660","192.168.100.13","192.168.100.15","TCP","60","41157  >  22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"279","1.610458177","192.168.100.13","192.168.100.15","TCP","60","41157  >  8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"280","1.610458209","192.168.100.13","192.168.100.15","TCP","60","41157  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"281","1.610458245","192.168.100.13","192.168.100.15","TCP","60","41157  >  443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"282","1.610458279","192.168.100.13","192.168.100.15","TCP","60","41157  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"283","1.610458313","192.168.100.13","192.168.100.15","TCP","60","41157  >  21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"284","1.611250175","192.168.100.15","192.168.100.13","TCP","60","22  >  41157 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"285","1.611250577","192.168.100.15","192.168.100.13","TCP","60","8080  >  41157 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"286","1.611250618","192.168.100.15","192.168.100.13","TCP","60","80  >  41157 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"287","1.611250655","192.168.100.15","192.168.100.13","TCP","60","443  >  41157 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"288","1.611323696","192.168.100.15","192.168.100.13","TCP","60","3306  >  41157 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"289","1.611323751","192.168.100.15","192.168.100.13","TCP","60","21  >  41157 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"290","1.611323787","192.168.100.13","192.168.100.15","TCP","60","41157  >  22 [RST] Seq=1 Win=0 Len=0"
"291","1.611340707","192.168.100.13","192.168.100.15","TCP","60","41157  >  8080 [RST] Seq=1 Win=0 Len=0"
"292","1.611340764","192.168.100.13","192.168.100.15","TCP","60","41157  >  80 [RST] Seq=1 Win=0 Len=0"
"293","1.611355903","192.168.100.13","192.168.100.15","TCP","60","41157  >  443 [RST] Seq=1 Win=0 Len=0"
"294","1.611406342","192.168.100.13","192.168.100.15","TCP","60","41157  >  3306 [RST] Seq=1 Win=0 Len=0"
"295","1.611406395","192.168.100.13","192.168.100.15","TCP","60","41157  >  21 [RST] Seq=1 Win=0 Len=0"
"296","1.641184458","192.168.100.13","192.168.100.15","TCP","74","47946  >  9999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=585820982 TSecr=0 WS=128"
"297","1.641774531","192.168.100.15","192.168.100.13","TCP","74","9999  >  47946 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=1819944258 TSecr=585820982 WS=128"
"298","1.641831726","192.168.100.13","192.168.100.15","TCP","66","47946  >  9999 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=585820983 TSecr=1819944258"
"299","1.642045529","192.168.100.13","192.168.100.15","TCP","3724","47946  >  9999 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=3658 TSval=585820983 TSecr=1819944258"
"300","1.642045769","192.168.100.13","192.168.100.15","TCP","66","47946  >  9999 [FIN, ACK] Seq=3659 Ack=1 Win=64256 Len=0 TSval=585820983 TSecr=1819944258"
"301","1.642226556","192.168.100.15","192.168.100.13","TCP","66","9999  >  47946 [ACK] Seq=1 Ack=3659 Win=64128 Len=0 TSval=1819944259 TSecr=585820983"
"302","1.642789717","192.168.100.15","192.168.100.13","TCP","66","9999  >  47946 [FIN, ACK] Seq=1 Ack=3660 Win=64128 Len=0 TSval=1819944259 TSecr=585820983"
"303","1.643005985","192.168.100.13","192.168.100.15","TCP","66","47946  >  9999 [ACK] Seq=3660 Ack=2 Win=64256 Len=0 TSval=585820984 TSecr=1819944259"
"304","1.651774948","192.168.100.15","192.168.100.10","TCP","74","60464  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3104720740 TSecr=0 WS=128"
"305","1.651861665","192.168.100.10","192.168.100.15","TCP","74","8888  >  60464 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=156824301 TSecr=3104720740 WS=512"
"306","1.652129279","192.168.100.15","192.168.100.10","TCP","66","60464  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3104720740 TSecr=156824301"
"307","1.653360686","192.168.100.15","192.168.100.10","TCP","301","60464  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=235 TSval=3104720741 TSecr=156824301"
"308","1.653426212","192.168.100.10","192.168.100.15","TCP","66","8888  >  60464 [ACK] Seq=1 Ack=236 Win=65024 Len=0 TSval=156824302 TSecr=3104720741"
"309","1.658396947","192.168.100.15","192.168.100.10","TCP","66","60464  >  8888 [FIN, ACK] Seq=236 Ack=1 Win=64256 Len=0 TSval=3104720747 TSecr=156824302"
"310","1.658544515","192.168.100.10","192.168.100.15","TCP","66","8888  >  60464 [FIN, ACK] Seq=1 Ack=237 Win=65024 Len=0 TSval=156824307 TSecr=3104720747"
"311","1.658948582","192.168.100.15","192.168.100.10","TCP","66","60464  >  8888 [ACK] Seq=237 Ack=2 Win=64256 Len=0 TSval=3104720747 TSecr=156824307"
"312","1.911963805","VMware_ed:58:af","Broadcast","ARP","60","Who has 192.168.100.15? Tell 192.168.100.14"
"313","1.912028445","VMware_59:33:4b","VMware_ed:58:af","ARP","60","192.168.100.15 is at 00:0c:29:59:33:4b"
"314","1.923056917","192.168.100.14","192.168.100.15","TCP","60","40549  >  8080 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"315","1.923057546","192.168.100.14","192.168.100.15","TCP","60","40549  >  443 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"316","1.923057592","192.168.100.14","192.168.100.15","TCP","60","40549  >  22 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"317","1.923165998","192.168.100.15","192.168.100.14","TCP","60","8080  >  40549 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"318","1.923166039","192.168.100.15","192.168.100.14","TCP","60","443  >  40549 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"319","1.923287910","192.168.100.15","192.168.100.14","TCP","60","22  >  40549 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"320","1.923683069","192.168.100.14","192.168.100.15","TCP","60","40549  >  8080 [RST] Seq=1 Win=0 Len=0"
"321","1.923683232","192.168.100.14","192.168.100.15","TCP","60","40549  >  443 [RST] Seq=1 Win=0 Len=0"
"322","1.923683293","192.168.100.14","192.168.100.15","TCP","60","40549  >  22 [RST] Seq=1 Win=0 Len=0"
"323","1.923763093","192.168.100.14","192.168.100.15","TCP","60","40549  >  80 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"324","1.923802720","192.168.100.14","192.168.100.15","TCP","60","40549  >  21 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"325","1.923847309","192.168.100.14","192.168.100.15","TCP","60","40549  >  3306 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"326","1.923926931","192.168.100.15","192.168.100.14","TCP","60","80  >  40549 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"327","1.923939371","192.168.100.15","192.168.100.14","TCP","60","21  >  40549 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"328","1.923981404","192.168.100.15","192.168.100.14","TCP","60","3306  >  40549 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460"
"329","1.923992247","192.168.100.14","192.168.100.15","TCP","60","40549  >  80 [RST] Seq=1 Win=0 Len=0"
"330","1.924026091","192.168.100.14","192.168.100.15","TCP","60","40549  >  21 [RST] Seq=1 Win=0 Len=0"
"331","1.924078685","192.168.100.14","192.168.100.15","TCP","60","40549  >  3306 [RST] Seq=1 Win=0 Len=0"
"332","1.953532086","192.168.100.14","192.168.100.15","TCP","74","39058  >  9999 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=2399397650 TSecr=0 WS=128"
"333","1.953898811","192.168.100.15","192.168.100.14","TCP","74","9999  >  39058 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=2191541650 TSecr=2399397650 WS=128"
"334","1.953984678","192.168.100.14","192.168.100.15","TCP","66","39058  >  9999 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=2399397651 TSecr=2191541650"
"335","1.954905698","192.168.100.14","192.168.100.15","TCP","3724","39058  >  9999 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=3658 TSval=2399397651 TSecr=2191541650"
"336","1.954924359","192.168.100.15","192.168.100.14","TCP","66","9999  >  39058 [ACK] Seq=1 Ack=3659 Win=64128 Len=0 TSval=2191541651 TSecr=2399397651"
"337","1.955227052","192.168.100.14","192.168.100.15","TCP","66","39058  >  9999 [FIN, ACK] Seq=3659 Ack=1 Win=64256 Len=0 TSval=2399397652 TSecr=2191541651"
"338","1.955280078","192.168.100.15","192.168.100.14","TCP","66","9999  >  39058 [FIN, ACK] Seq=1 Ack=3660 Win=64128 Len=0 TSval=2191541652 TSecr=2399397652"
"339","1.955450147","192.168.100.14","192.168.100.15","TCP","66","39058  >  9999 [ACK] Seq=3660 Ack=2 Win=64256 Len=0 TSval=2399397652 TSecr=2191541652"
"340","1.958150888","192.168.100.15","192.168.100.10","TCP","74","60466  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3104721046 TSecr=0 WS=128"
"341","1.958197117","192.168.100.10","192.168.100.15","TCP","74","8888  >  60466 [SYN, ACK] Seq=0 Ack=1 Win=65160 Len=0 MSS=1460 SACK_PERM TSval=156824607 TSecr=3104721046 WS=512"
"342","1.958460562","192.168.100.15","192.168.100.10","TCP","66","60466  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3104721047 TSecr=156824607"
"343","1.958828284","192.168.100.15","192.168.100.10","TCP","301","60466  >  8888 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=235 TSval=3104721047 TSecr=156824607"
"344","1.958865148","192.168.100.10","192.168.100.15","TCP","66","8888  >  60466 [ACK] Seq=1 Ack=236 Win=65024 Len=0 TSval=156824608 TSecr=3104721047"
"345","1.959169330","192.168.100.15","192.168.100.10","TCP","66","60466  >  8888 [FIN, ACK] Seq=236 Ack=1 Win=64256 Len=0 TSval=3104721047 TSecr=156824607"
"346","1.959240323","192.168.100.10","192.168.100.15","TCP","66","8888  >  60466 [FIN, ACK] Seq=1 Ack=237 Win=65024 Len=0 TSval=156824608 TSecr=3104721047"
"347","1.960712980","192.168.100.15","192.168.100.10","TCP","66","60466  >  8888 [ACK] Seq=237 Ack=2 Win=64256 Len=0 TSval=3104721049 TSecr=156824608"
"348","5.457677932","VMware_73:39:c1","VMware_7a:70:0b","ARP","60","Who has 192.168.100.10? Tell 192.168.100.11"
"349","5.457698335","VMware_7a:70:0b","VMware_73:39:c1","ARP","42","192.168.100.10 is at 00:0c:29:7a:70:0b"
"350","5.942881105","VMware_48:a5:6d","VMware_73:39:c1","ARP","60","Who has 192.168.100.11? Tell 192.168.100.12"
"351","5.942881522","VMware_48:a5:6d","VMware_7a:70:0b","ARP","60","Who has 192.168.100.10? Tell 192.168.100.12"
"352","5.942904568","VMware_7a:70:0b","VMware_48:a5:6d","ARP","42","192.168.100.10 is at 00:0c:29:7a:70:0b"
"353","5.943084229","VMware_73:39:c1","VMware_48:a5:6d","ARP","60","192.168.100.11 is at 00:0c:29:73:39:c1"
"354","6.259340882","VMware_50:3b:75","VMware_48:a5:6d","ARP","60","Who has 192.168.100.12? Tell 192.168.100.13"
"355","6.259429162","VMware_50:3b:75","VMware_7a:70:0b","ARP","60","Who has 192.168.100.10? Tell 192.168.100.13"
"356","6.259429217","VMware_50:3b:75","VMware_73:39:c1","ARP","60","Who has 192.168.100.11? Tell 192.168.100.13"
"357","6.259449503","VMware_7a:70:0b","VMware_50:3b:75","ARP","42","192.168.100.10 is at 00:0c:29:7a:70:0b"
"358","6.259688604","VMware_48:a5:6d","VMware_50:3b:75","ARP","60","192.168.100.12 is at 00:0c:29:48:a5:6d"
"359","6.259815616","VMware_73:39:c1","VMware_50:3b:75","ARP","60","192.168.100.11 is at 00:0c:29:73:39:c1"
"360","6.530194110","VMware_ed:58:af","VMware_48:a5:6d","ARP","60","Who has 192.168.100.12? Tell 192.168.100.14"
"361","6.530338838","VMware_48:a5:6d","VMware_ed:58:af","ARP","60","192.168.100.12 is at 00:0c:29:48:a5:6d"
